id,olsera_product_id,name,sku,category,price,stock,image_url,description,has_variant,parent_id,parent_name,is_variant
63117020,63117020,LIQUID FREEBASE PODA X RUBYGANG BEQU LIGHTS V2 MANGO PEACH 60ML - 3MG,2804260022,Others,130000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114400434,LIQUID FREEBASE PODA X RUBYGANG BEQU LIGHTS V2 MANGO PEACH 60ML,YES
63117018,63117018,LIQUID FREEBASE IDJ BLONDIES V3 BLUEBERRY CHEESE CREAM BAKE 60ML - 6MG,2804260020,Others,150000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114400432,LIQUID FREEBASE IDJ BLONDIES V3 BLUEBERRY CHEESE CREAM BAKE 60ML,YES
63117017,63117017,LIQUID PODS FRIENDLY SQJ X JVS OAT DRIPS V5 OAT MILK CHOCOLATE LEGACY 30ML - 15MG,2804260019,Others,110000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114400431,LIQUID PODS FRIENDLY SQJ X JVS OAT DRIPS V5 OAT MILK CHOCOLATE LEGACY 30ML,YES
63117016,63117016,LIQUID SALTNIC PODA BEQU STRAWBERRY 30ML - 30MG,2804260018,Others,110000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114400430,LIQUID SALTNIC PODA BEQU STRAWBERRY 30ML,YES
63117015,63117015,LIQUID SALTNIC PODA BEQU HONEYDEW 30ML - 30MG,2804260017,Others,110000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114400429,LIQUID SALTNIC PODA BEQU HONEYDEW 30ML,YES
63117014,63117014,LIQUID SALTNIC MOVE JUICE ICELANDS STRAWBERRY 30ML - 30MG,2804260016,Others,100000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114400428,LIQUID SALTNIC MOVE JUICE ICELANDS STRAWBERRY 30ML,YES
63117013,63117013,LIQUID SALTNIC FLOOID FOOM X VAPOR MANIA DRINK SERIES SUNSET GLORY PINEAPPLE KIWI 30ML - 30MG,2804260015,Others,110000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114400427,LIQUID SALTNIC FLOOID FOOM X VAPOR MANIA DRINK SERIES SUNSET GLORY PINEAPPLE KIWI 30ML,YES
63117012,63117012,LIQUID SALTNIC FOOM X BOY WILLIAM SARSAPARILLA 30ML - 30MG,2804260014,Others,110000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114400426,LIQUID SALTNIC FOOM X BOY WILLIAM SARSAPARILLA 30ML,YES
63117011,63117011,LIQUID SALTNIC FOOM X VSS PROJECT CITY SERIES LONDON TARO ICE CREAM 30ML - 30MG,2804260013,Others,110000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114400425,LIQUID SALTNIC FOOM X VSS PROJECT CITY SERIES LONDON TARO ICE CREAM 30ML,YES
63117010,63117010,LIQUID SALTNIC FOOM CHOCOLATE ICE CREAM 30ML - 30MG,2804260012,Others,110000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114400424,LIQUID SALTNIC FOOM CHOCOLATE ICE CREAM 30ML,YES
63117009,63117009,LIQUID SALTNIC FOOM ICY MINT 30ML - 30MG,2804260011,Others,110000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114400423,LIQUID SALTNIC FOOM ICY MINT 30ML,YES
114400422,114400422,POD FOOM X BLACK BUNDLING LIQUID 15ML,2804260010,Others,200000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,0,114400422,POD FOOM X BLACK BUNDLING LIQUID 15ML,NO
114400421,114400421,POD FOOM X WILD PURPLE,2804260009,Others,170000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,0,114400421,POD FOOM X WILD PURPLE,NO
114400420,114400420,POD FOOM X SEASIDE SERIES DEEP BLUE,2804260008,Others,170000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,0,114400420,POD FOOM X SEASIDE SERIES DEEP BLUE,NO
114400419,114400419,POD FOOM X BRILLIANT GOLD,2804260007,Others,170000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,0,114400419,POD FOOM X BRILLIANT GOLD,NO
114400418,114400418,POD FOOM X ABSOLUTE BLACK,2804260006,Others,170000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,0,114400418,POD FOOM X ABSOLUTE BLACK,NO
114400417,114400417,POD VAPORESSO XROS 5 MINI LEATHER RETRO ORANGE BUNDLING 15ML,2804260005,Others,215000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,0,114400417,POD VAPORESSO XROS 5 MINI LEATHER RETRO ORANGE BUNDLING 15ML,NO
114400416,114400416,POD VAPORESSO XROS 5 MINI LEATHER MIST WHITE BUNDLING 15ML,2804260004,Others,215000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,0,114400416,POD VAPORESSO XROS 5 MINI LEATHER MIST WHITE BUNDLING 15ML,NO
114400415,114400415,POD VAPORESSO XROS 5 MINI LEATHER MIST BLACK BUNDLING 15ML,2804260003,Others,215000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,0,114400415,POD VAPORESSO XROS 5 MINI LEATHER MIST BLACK BUNDLING 15ML,NO
114400414,114400414,POD FOOM X SWITCH GREEN BUNDLING LIQUID 15ML,2804260002,Others,210000,3,https://api-dash.olsera.co.id/img/no_data_item.png,,0,114400414,POD FOOM X SWITCH GREEN BUNDLING LIQUID 15ML,NO
114400413,114400413,POD FOOM X SWITCH BLACK BUNDLING LIQUID 15ML,2804260001,Others,210000,2,https://api-dash.olsera.co.id/img/no_data_item.png,,0,114400413,POD FOOM X SWITCH BLACK BUNDLING LIQUID 15ML,NO
63059145,63059145,LIQUID SALTNIC TVA TAKIS X VOLX KEDAI BRANDAL SERIES MOCHI STRAWBERRY & KLEPON PANDAN 15 X 2 ML - 30MG,2704260001,Others,100000,3,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114347906,LIQUID SALTNIC TVA TAKIS X VOLX KEDAI BRANDAL SERIES MOCHI STRAWBERRY & KLEPON PANDAN 15 X 2 ML,YES
63015959,63015959,LIQUID FREEBASE KOKO SARANG X MILDOS KETAN JINAK 60ML - 3MG,2604260001,Others,130000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114285707,LIQUID FREEBASE KOKO SARANG X MILDOS KETAN JINAK 60ML,YES
63117019,63117019,LIQUID FREEBASE KOKO SARANG X MILDOS KETAN JINAK 60ML - 6MG,2804260021,Others,130000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114285707,LIQUID FREEBASE KOKO SARANG X MILDOS KETAN JINAK 60ML,YES
62998782,62998782,LIQUID FREEBASE VAPEZOO LUNAR ICE CREAM STRAWBERRY CHEESECAKE 60ML - 6MG,2504260002,Others,160000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114257000,LIQUID FREEBASE VAPEZOO LUNAR ICE CREAM STRAWBERRY CHEESECAKE 60ML,YES
114256999,114256999,POD FOOM X MUSE MAGENTA,2504260001,Others,170000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,0,114256999,POD FOOM X MUSE MAGENTA,NO
114209938,114209938,POD FOOM X SPACE GREY,2404260001,Others,170000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,0,114209938,POD FOOM X SPACE GREY,NO
62941166,62941166,LIQUID FREEBASE TETRA X VAPE ON CRACKZ ICE V1 STRAWBERRY CHEESE ICE CREAM 60ML - 3MG,2304260004,Others,140000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114127187,LIQUID FREEBASE TETRA X VAPE ON CRACKZ ICE V1 STRAWBERRY CHEESE ICE CREAM 60ML,YES
114127186,114127186,POD FOOM X SHOCKING PINK,2304260003,Others,170000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,0,114127186,POD FOOM X SHOCKING PINK,NO
114127185,114127185,POD FOOM X SEASIDE SERIES STORM GREY,2304260002,Others,170000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,0,114127185,POD FOOM X SEASIDE SERIES STORM GREY,NO
114127184,114127184,POD FOOM X SEASIDE SERIES OCEAN SAND,2304260001,Others,170000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,0,114127184,POD FOOM X SEASIDE SERIES OCEAN SAND,NO
62902474,62902474,LIQUID SALTNIC TAZE ICE NUTRISERIES ANGGUR 30ML - 30MG,2204260018,Others,110000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114073973,LIQUID SALTNIC TAZE ICE NUTRISERIES ANGGUR 30ML,YES
114073972,114073972,POD JVS X RAFFI AHMAD NIXX POD TOSCA BUNDLING LIQUID 15ML,2204260017,Others,225000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ea394f381ec.jpeg,,0,114073972,POD JVS X RAFFI AHMAD NIXX POD TOSCA BUNDLING LIQUID 15ML,NO
114073971,114073971,POD JVS X RAFFI AHMAD NIXX POD NOBLE VIOLET BUNDLING LIQUID 15ML,2204260016,Others,225000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ea396964c21.jpeg,,0,114073971,POD JVS X RAFFI AHMAD NIXX POD NOBLE VIOLET BUNDLING LIQUID 15ML,NO
114073970,114073970,POD JVS X RAFFI AHMAD NIXX POD NEON ORANGE BUNDLING LIQUID 15ML,2204260015,Others,225000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ea3982246c7.jpeg,,0,114073970,POD JVS X RAFFI AHMAD NIXX POD NEON ORANGE BUNDLING LIQUID 15ML,NO
114073969,114073969,POD JVS X RAFFI AHMAD NIXX POD NEON GREEN BUNDLING LIQUID 15ML,2204260014,Others,225000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ea399de61a8.jpeg,,0,114073969,POD JVS X RAFFI AHMAD NIXX POD NEON GREEN BUNDLING LIQUID 15ML,NO
114073968,114073968,POD JVS X RAFFI AHMAD NIXX POD MAJESTIC GREEN BUNDLING LIQUID 15ML,2204260013,Others,225000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,0,114073968,POD JVS X RAFFI AHMAD NIXX POD MAJESTIC GREEN BUNDLING LIQUID 15ML,NO
114073967,114073967,POD JVS X RAFFI AHMAD NIXX POD LAVENDER BUNDLING LIQUID 15ML,2204260012,Others,225000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ea39d4003b7.jpeg,,0,114073967,POD JVS X RAFFI AHMAD NIXX POD LAVENDER BUNDLING LIQUID 15ML,NO
114073966,114073966,POD TRML T28 KIT CLEAN WHITE,2204260011,Others,170000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ea39e98c00e.jpeg,,0,114073966,POD TRML T28 KIT CLEAN WHITE,NO
114073965,114073965,POD TRML T28 KIT RAW BLACK,2204260010,Others,170000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ea39ffbcbe2.jpeg,,0,114073965,POD TRML T28 KIT RAW BLACK,NO
114073964,114073964,POD TRML T28 KIT SAGE ESTATE,2204260009,Others,170000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ea3a1852d32.jpeg,,0,114073964,POD TRML T28 KIT SAGE ESTATE,NO
114073963,114073963,POD TRML T28 KIT BLUE ESSENCE,2204260008,Others,170000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ea3a31aa991.jpeg,,0,114073963,POD TRML T28 KIT BLUE ESSENCE,NO
114073962,114073962,POD FOOM X SWITCH PINK BUNDLING LIQUID 15ML,2204260007,Others,210000,2,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ea3a47ab6bd.jpeg,,0,114073962,POD FOOM X SWITCH PINK BUNDLING LIQUID 15ML,NO
62902472,62902472,LIQUID FREEBASE VAPEZOO LUNAR BISCUIT SERIES BISCUIT CHOCOLATE 60ML - 3MG,2204260005,Others,160000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114073961,LIQUID FREEBASE VAPEZOO LUNAR BISCUIT SERIES BISCUIT CHOCOLATE 60ML,YES
62902473,62902473,LIQUID FREEBASE VAPEZOO LUNAR BISCUIT SERIES BISCUIT CHOCOLATE 60ML - 6MG,2204260006,Others,160000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114073961,LIQUID FREEBASE VAPEZOO LUNAR BISCUIT SERIES BISCUIT CHOCOLATE 60ML,YES
62902470,62902470,LIQUID FREEBASE VAPEZOO LUNAR ICE CREAM MOCHI STRAWBERRY 60ML - 3MG,2204260003,Others,160000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114073960,LIQUID FREEBASE VAPEZOO LUNAR ICE CREAM MOCHI STRAWBERRY 60ML,YES
62902471,62902471,LIQUID FREEBASE VAPEZOO LUNAR ICE CREAM MOCHI STRAWBERRY 60ML - 6MG,2204260004,Others,160000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114073960,LIQUID FREEBASE VAPEZOO LUNAR ICE CREAM MOCHI STRAWBERRY 60ML,YES
62902469,62902469,LIQUID SALTNIC VAPEZOO LUNAR BISCUIT SERIES BISCUIT CHOCOLATE 30ML - 30MG,2204260002,Others,120000,2,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114073959,LIQUID SALTNIC VAPEZOO LUNAR BISCUIT SERIES BISCUIT CHOCOLATE 30ML,YES
62902468,62902468,LIQUID SALTNIC PODA BEQU MIX MANGO RASPBERRY 30ML - 12MG,2204260001,Others,110000,2,https://api-dash.olsera.co.id/img/no_data_item.png,,1,114073958,LIQUID SALTNIC PODA BEQU MIX MANGO RASPBERRY 30ML,YES
112306907,112306907,POD TRML T28 SAGE ESTATE BUNDLING LIQUID 15M,1703260010,Others,200000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ba5f9a609d8.jpeg,,0,112306907,POD TRML T28 SAGE ESTATE BUNDLING LIQUID 15M,NO
112306906,112306906,POD TRML T28 BLUE ESSENCE BUNDLING LIQUID 15ML,1703260009,Others,200000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ba5fc168f1d.jpeg,,0,112306906,POD TRML T28 BLUE ESSENCE BUNDLING LIQUID 15ML,NO
112306905,112306905,POD TRML T28 RAW BLACK BUNDLING LIQUID 15ML,1703260008,Others,200000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ba5fe2668a7.jpeg,,0,112306905,POD TRML T28 RAW BLACK BUNDLING LIQUID 15ML,NO
112306904,112306904,CARTRIDGE OXVA XLIM PRO TOP FILL VERSION 0.8OHM 3ML,1703260007,Others,40000,24,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ba608355ad7.jpeg,,0,112306904,CARTRIDGE OXVA XLIM PRO TOP FILL VERSION 0.8OHM 3ML,NO
112306903,112306903,CARTRIDGE OXVA XLIM PRO TOP FILL VERSION 0.6OHM 3ML,1703260006,Others,40000,21,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ba60b3383cc.jpeg,,0,112306903,CARTRIDGE OXVA XLIM PRO TOP FILL VERSION 0.6OHM 3ML,NO
112306902,112306902,CARTRIDGE OXVA XLIM PRO TOP FILL VERSION 0.4OHM 3ML,1703260005,Others,40000,4,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ba60d60f63c.jpeg,,0,112306902,CARTRIDGE OXVA XLIM PRO TOP FILL VERSION 0.4OHM 3ML,NO
112306901,112306901,POD LOST VAPE GALAXY T360 KIT LAVA GALAXY,1703260004,Others,205000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ba613724d26.jpeg,,0,112306901,POD LOST VAPE GALAXY T360 KIT LAVA GALAXY,NO
112306900,112306900,POD JVS X RAFFI AHMAD NIXX FILTER PLUS CHESS EDITION WHITE STALEMATE BUNDLING LIQUID 15ML,1703260003,Others,475000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ba6044415b0.jpeg,,0,112306900,POD JVS X RAFFI AHMAD NIXX FILTER PLUS CHESS EDITION WHITE STALEMATE BUNDLING LIQUID 15ML,NO
112306899,112306899,POD JVS X RAFFI AHMAD NIXX FILTER PLUS MAJESTIC GREEN BUNDLING LIQUID 15ML,1703260002,Others,475000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ba600e40d8b.jpeg,,0,112306899,POD JVS X RAFFI AHMAD NIXX FILTER PLUS MAJESTIC GREEN BUNDLING LIQUID 15ML,NO
112306898,112306898,POD VAPORESSO XROS 5 MINI PASTEL CRYSTAL BUNDLING 15ML,1703260001,Others,215000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69ba5f62960bd.jpeg,,0,112306898,POD VAPORESSO XROS 5 MINI PASTEL CRYSTAL BUNDLING 15ML,NO
112176941,112176941,POD JVS X RAFFI AHMAD NIXX FILTER PLUS LAVENDER BUNDLING LIQUID 15ML,1403260004,Others,475000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69b8edd3ac657.jpeg,,0,112176941,POD JVS X RAFFI AHMAD NIXX FILTER PLUS LAVENDER BUNDLING LIQUID 15ML,NO
112176940,112176940,POD JVS X RAFFI AHMAD NIXX FILTER PLUS ARTIC BLUE BUNDLING LIQUID 15ML,1403260003,Others,475000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69b8ed8eaa89e.jpeg,,0,112176940,POD JVS X RAFFI AHMAD NIXX FILTER PLUS ARTIC BLUE BUNDLING LIQUID 15ML,NO
112176939,112176939,POD VAPORESSO XROS 5 MINI FLOWING BLUE BUNDLING 15ML,1403260002,Others,215000,2,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69b8ed62035cc.jpeg,,0,112176939,POD VAPORESSO XROS 5 MINI FLOWING BLUE BUNDLING 15ML,NO
112176938,112176938,POD JVS X RAFFI AHMAD NIXX POD GOLD BUNDLING LIQUID 15ML,1403260001,Others,225000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69b8ee1f57f2a.jpeg,,0,112176938,POD JVS X RAFFI AHMAD NIXX POD GOLD BUNDLING LIQUID 15ML,NO
61559795,61559795,LIQUID FREEBASE TIGAC EVERLAST BOLO SPONGE CAKE 60ML - 3MG,0903260009,Others,160000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111869942,LIQUID FREEBASE TIGAC EVERLAST BOLO SPONGE CAKE 60ML,YES
61559793,61559793,LIQUID FREEBASE TETRA TRML CREME CAKE 60ML - 4MG,0903260007,Others,160000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111869941,LIQUID FREEBASE TETRA TRML CREME CAKE 60ML,YES
61559794,61559794,LIQUID FREEBASE TETRA TRML CREME CAKE 60ML - 7MG,0903260008,Others,160000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111869941,LIQUID FREEBASE TETRA TRML CREME CAKE 60ML,YES
61559791,61559791,LIQUID FREEBASE TETRA TRML CREME BRULEE 60ML - 4MG,0903260005,Others,160000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111869940,LIQUID FREEBASE TETRA TRML CREME BRULEE 60ML,YES
61559792,61559792,LIQUID FREEBASE TETRA TRML CREME BRULEE 60ML - 7MG,0903260006,Others,160000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111869940,LIQUID FREEBASE TETRA TRML CREME BRULEE 60ML,YES
61559789,61559789,LIQUID FREEBASE VAPEZOO LUNAR ICE CREAM MOCHI VANILLA 60ML - 3MG,0903260003,Others,160000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111869939,LIQUID FREEBASE VAPEZOO LUNAR ICE CREAM MOCHI VANILLA 60ML,YES
61559790,61559790,LIQUID FREEBASE VAPEZOO LUNAR ICE CREAM MOCHI VANILLA 60ML - 6MG,0903260004,Others,160000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111869939,LIQUID FREEBASE VAPEZOO LUNAR ICE CREAM MOCHI VANILLA 60ML,YES
111869938,111869938,POD JVS X RAFFI AHMAD NIXX FILTER PLUS SLEEK SILVER BUNDLING LIQUID 15ML,0903260002,Others,475000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69afd0fc282ee.jpeg,,0,111869938,POD JVS X RAFFI AHMAD NIXX FILTER PLUS SLEEK SILVER BUNDLING LIQUID 15ML,NO
111869937,111869937,POD JVS X RAFFI AHMAD NIXX POD BLUE BUNDLING LIQUID 15ML,0903260001,Others,225000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,0,111869937,POD JVS X RAFFI AHMAD NIXX POD BLUE BUNDLING LIQUID 15ML,NO
61260540,61260540,LIQUID FREEBASE TETRA THE NUTIN POP PEANUT BUTTER CARAMEL 60ML - 4MG,0303260018,Others,160000,2,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111490632,LIQUID FREEBASE TETRA THE NUTIN POP PEANUT BUTTER CARAMEL 60ML,YES
61260538,61260538,LIQUID FREEBASE TETRA X VAPE ON CRACKZ TIRAMISU CAKE 60ML - 3MG,0303260016,Others,140000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111490630,LIQUID FREEBASE TETRA X VAPE ON CRACKZ TIRAMISU CAKE 60ML,YES
61260539,61260539,LIQUID FREEBASE TETRA X VAPE ON CRACKZ TIRAMISU CAKE 60ML - 6MG,0303260017,Others,140000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111490630,LIQUID FREEBASE TETRA X VAPE ON CRACKZ TIRAMISU CAKE 60ML,YES
61260537,61260537,LIQUID SALTNIC TAZE ICE NUTRISERIES GUAVA 30ML - 30MG,0303260015,Others,110000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111490629,LIQUID SALTNIC TAZE ICE NUTRISERIES GUAVA 30ML,YES
61260536,61260536,LIQUID SALTNIC TAZE ICE NUTRISERIES PASSION FRUIT 30ML - 30MG,0303260014,Others,110000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111490628,LIQUID SALTNIC TAZE ICE NUTRISERIES PASSION FRUIT 30ML,YES
61260535,61260535,LIQUID SALTNIC TAZE ICE NUTRISERIES LYCHEE 30ML - 30MG,0303260013,Others,110000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111490627,LIQUID SALTNIC TAZE ICE NUTRISERIES LYCHEE 30ML,YES
61260534,61260534,LIQUID SALTNIC TAZE ICE NUTRISERIES JERUK NIPIS 30ML - 30MG,0303260012,Others,110000,1,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111490626,LIQUID SALTNIC TAZE ICE NUTRISERIES JERUK NIPIS 30ML,YES
61260532,61260532,LIQUID FREEBASE ELPRO JUICE TARO CHEESECAKE 60ML - 6MG,0303260011,Others,100000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111490625,LIQUID FREEBASE ELPRO JUICE TARO CHEESECAKE 60ML,YES
62235282,62235282,LIQUID FREEBASE ELPRO JUICE TARO CHEESECAKE 60ML - 3MG,3103260001,Others,100000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111490625,LIQUID FREEBASE ELPRO JUICE TARO CHEESECAKE 60ML,YES
61260530,61260530,LIQUID FREEBASE AFTEREIGHT SUPERSONIX RATA CANEPOSE TART 60ML - 3MG,0303260009,Others,150000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111490624,LIQUID FREEBASE AFTEREIGHT SUPERSONIX RATA CANEPOSE TART 60ML,YES
61260531,61260531,LIQUID FREEBASE AFTEREIGHT SUPERSONIX RATA CANEPOSE TART 60ML - 6MG,0303260010,Others,150000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111490624,LIQUID FREEBASE AFTEREIGHT SUPERSONIX RATA CANEPOSE TART 60ML,YES
61260528,61260528,LIQUID FREEBASE AFTEREIGHT SUPERSONIX RATA LOTTABIS CRACKER 60ML - 3MG,0303260007,Others,150000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111490623,LIQUID FREEBASE AFTEREIGHT SUPERSONIX RATA LOTTABIS CRACKER 60ML,YES
61260529,61260529,LIQUID FREEBASE AFTEREIGHT SUPERSONIX RATA LOTTABIS CRACKER 60ML - 6MG,0303260008,Others,150000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111490623,LIQUID FREEBASE AFTEREIGHT SUPERSONIX RATA LOTTABIS CRACKER 60ML,YES
61260519,61260519,LIQUID FREEBASE AFTEREIGHT SUPERSONIX RATA SWEELOW BERRY 60ML - 3MG,0303260005,Others,150000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111490621,LIQUID FREEBASE AFTEREIGHT SUPERSONIX RATA SWEELOW BERRY 60ML,YES
61260526,61260526,LIQUID FREEBASE AFTEREIGHT SUPERSONIX RATA SWEELOW BERRY 60ML - 6MG,0303260006,Others,150000,0,https://api-dash.olsera.co.id/img/no_data_item.png,,1,111490621,LIQUID FREEBASE AFTEREIGHT SUPERSONIX RATA SWEELOW BERRY 60ML,YES
111490620,111490620,POD JVS X RAFFI AHMAD NIXX FILTER PLUS NEON GREEN BUNDLING LIQUID 15ML,0303260004,Others,475000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69a68dc08e5ad.jpeg,,0,111490620,POD JVS X RAFFI AHMAD NIXX FILTER PLUS NEON GREEN BUNDLING LIQUID 15ML,NO
111490619,111490619,POD JVS X RAFFI AHMAD NIXX POD RED BUNDLING LIQUID 15ML,0303260003,Others,225000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69a68d8d458eb.jpeg,,0,111490619,POD JVS X RAFFI AHMAD NIXX POD RED BUNDLING LIQUID 15ML,NO
111490618,111490618,POD VAPORESSO XROS 5 MINI X MUKLAY COOL PINK BUNDLING LIQUID 15ML,0303260002,Others,215000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69a685edf17af.jpeg,,0,111490618,POD VAPORESSO XROS 5 MINI X MUKLAY COOL PINK BUNDLING LIQUID 15ML,NO
111490616,111490616,POD VAPORESSO XROS 5 MINI X MUKLAY GUITAR BUNDLING LIQUID 15ML,0303260001,Others,215000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69a68d67aa71e.jpeg,,0,111490616,POD VAPORESSO XROS 5 MINI X MUKLAY GUITAR BUNDLING LIQUID 15ML,NO
110948393,110948393,POD JVS X RAFFI AHMAD NIXX FILTER PLUS RED BUNDLING LIQUID 15ML,2302260003,Others,475000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699c76e14867b.jpeg,,0,110948393,POD JVS X RAFFI AHMAD NIXX FILTER PLUS RED BUNDLING LIQUID 15ML,NO
110948392,110948392,POD JVS X RAFFI AHMAD NIXX POD PINK BUNDLING LIQUID 15ML,2302260002,Others,225000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699c76bcea59c.jpeg,,0,110948392,POD JVS X RAFFI AHMAD NIXX POD PINK BUNDLING LIQUID 15ML,NO
110948391,110948391,POD JVS X RAFFI AHMAD NIXX POD SLEEK SILVER BUNDLING LIQUID 15ML,2302260001,Others,225000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699c769ccea80.jpeg,,0,110948391,POD JVS X RAFFI AHMAD NIXX POD SLEEK SILVER BUNDLING LIQUID 15ML,NO
110456034,110456034,POD JVS X RAFFI AHMAD NIXX POD BLACK BUNDLING LIQUID 15ML,1702260012,Others,225000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69a690162a6cf.jpeg,,0,110456034,POD JVS X RAFFI AHMAD NIXX POD BLACK BUNDLING LIQUID 15ML,NO
110456033,110456033,FILTER NIXX TIP ISI 20 PCS,1702260011,Others,35000,4,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699a820623147.jpeg,,0,110456033,FILTER NIXX TIP ISI 20 PCS,NO
